Opened file: D:\pol\Fedorchak_seedwords.txt
Enter the graph file name!
Opened file: D:\pol\karav1.txt
# of positive seed words: 537 
# of negative seed words: 130 
# of neutral seed words: 123
період[+:5 -:0 0:0 I:1]
день-у-день[+:1 -:0 0:0 I:3]
день-при-дні[+:1 -:0 0:0 I:4]
щоденно[+:1 -:0 0:0 I:4]
щодня[+:2 -:0 0:0 I:4]
день-денно[+:1 -:0 0:0 I:4]
депресія[+:0 -:1 0:0 I:4]
застій[+:2 -:1 0:0 I:4]
пригніченість[+:1 -:1 0:0 I:5]
пригнобленість[+:0 -:1 0:0 I:5]
приголомшеність[+:0 -:1 0:0 I:5]
прибитість[+:0 -:1 0:0 I:5]
меланхолія[+:0 -:3 0:0 I:3]
кепський_настрій[+:0 -:1 0:0 I:5]
дерев'яний[+:3 -:0 0:0 I:3]
з_дерева[+:1 -:0 0:0 I:4]
нерухомий[+:3 -:1 0:0 I:2]
тупий[+:5 -:1 0:2 I:3]
дерев'янистий[+:1 -:0 0:0 I:4]
дерев'яніти[+:8 -:0 0:0 I:4]
дубіти[+:2 -:0 0:0 I:3]
деревіти[+:2 -:0 0:0 I:3]
терпнути[+:8 -:0 0:0 I:3]
клякнути[+:6 -:0 0:0 I:4]
заклякати[+:7 -:0 0:0 I:3]
затерпати[+:5 -:0 0:0 I:4]
ціпеніти[+:8 -:0 0:0 I:3]
німіти[+:4 -:0 0:0 I:3]
оклякати[+:1 -:0 0:0 I:5]
застигати[+:5 -:0 0:0 I:3]
тверднути[+:2 -:0 0:0 I:5]
коцюбнути[+:5 -:0 0:0 I:4]
дерчати[+:1 -:0 0:0 I:4]
дренчати[+:1 -:0 0:0 I:4]
деренькотіти[+:1 -:0 0:0 I:4]
деренькотати[+:1 -:0 0:0 I:4]
держава[+:3 -:0 0:0 I:2]
володіння[+:1 -:0 0:0 I:3]
могуття[+:5 -:0 0:0 I:3]
країна[+:3 -:0 0:0 I:2]
нація[+:3 -:0 0:0 I:3]
нарід[+:1 -:1 0:0 I:2]
народ[+:3 -:0 0:0 I:2]
монархія[+:2 -:0 0:0 I:3]
республіка[+:1 -:0 0:0 I:3]
наддержава[+:1 -:0 0:0 I:3]
федерація[+:2 -:0 0:0 I:3]
метрополія[+:1 -:0 0:0 I:3]
колонія[+:4 -:0 0:0 I:3]
монарх[+:1 -:0 0:0 I:2]
самодержець[+:4 -:0 0:0 I:4]
самовладець[+:4 -:0 0:0 I:4]
диктатор[+:1 -:0 0:0 I:4]
землевласник[+:1 -:0 0:0 I:4]
поміщик[+:2 -:0 0:0 I:4]
дідич[+:2 -:0 0:0 I:4]
член_уряду[+:1 -:0 0:0 I:4]
державний_діяч[+:1 -:0 0:0 I:4]
держак[+:1 -:0 0:0 I:4]
черенок[+:1 -:0 0:0 I:5]
ефес[+:1 -:0 0:0 I:5]
ратище[+:1 -:0 0:0 I:5]
чепіга[+:1 -:0 0:0 I:5]
пужално[+:1 -:0 0:0 I:5]
сокирище[+:1 -:0 0:0 I:5]
держальце[+:1 -:0 0:0 I:5]
держачок[+:1 -:0 0:0 I:5]
держално[+:1 -:0 0:0 I:5]
держало[+:1 -:0 0:0 I:5]
держалко[+:1 -:0 0:0 I:5]
держати[+:3 -:0 0:0 I:2]
тримати[+:4 -:0 0:0 I:2]
не_відпускати[+:4 -:0 0:0 I:3]
не_випускати[+:3 -:0 0:0 I:3]
не_попускати[+:2 -:0 0:0 I:3]
не_віддавати[+:3 -:0 0:0 I:3]
вдержувати[+:2 -:0 0:0 I:3]
підтримувати[+:4 -:0 0:0 I:3]
не_пускати[+:2 -:0 0:0 I:3]
не_звільняти[+:2 -:0 0:0 I:3]
поводити[+:2 -:0 0:0 I:3]
рухатися[+:4 -:0 0:0 I:1]
держатися[+:4 -:0 0:0 I:2]
триматися[+:4 -:0 0:0 I:2]
спиратися_на_що[+:1 -:0 0:0 I:3]
поводитися[+:1 -:0 0:0 I:1]
не_розпадатися[+:1 -:0 0:0 I:3]
не_розкладатися[+:2 -:0 0:0 I:3]
зберігатися[+:4 -:0 0:0 I:3]
не_здаватися[+:2 -:0 0:0 I:3]
твердо_стояти[+:3 -:0 0:0 I:3]
стримуватися[+:2 -:0 0:0 I:3]
стримувати_себе[+:2 -:0 0:0 I:3]
утримуватися[+:4 -:0 0:0 I:3]
кріпитися[+:2 -:0 0:0 I:3]
додержувати[+:2 -:0 0:0 I:3]
дотримувати[+:2 -:0 0:0 I:3]
дерій[+:0 -:2 0:0 I:5]
дерун[+:0 -:2 0:0 I:6]
дряпіжник[+:1 -:1 0:0 I:5]
дряпіка[+:0 -:1 0:0 I:6]
дряпіжка[+:0 -:1 0:0 I:6]
дерилюд[+:0 -:1 0:0 I:6]
драти_рвати[+:1 -:0 0:0 I:3]
роздирати[+:9 -:1 0:0 I:3]
шматувати[+:5 -:1 0:0 I:2]
здирати[+:5 -:0 0:0 I:2]
дряпати[+:5 -:1 0:0 I:2]
подразнювати[+:3 -:0 0:0 I:2]
карати[+:4 -:0 0:0 I:2]
сікти[+:12 -:0 0:0 I:2]
зношувати[+:4 -:2 0:0 I:2]
дерти_рвати[+:1 -:0 0:0 I:3]
дертися[+:3 -:0 0:0 I:2]
рватися[+:3 -:0 0:0 I:2]
роздиратися[+:1 -:0 0:0 I:3]
продиратися[+:2 -:0 0:0 I:3]
зношуватися[+:1 -:0 0:0 I:3]
узурпатор[+:1 -:0 0:0 I:5]
автократ[+:1 -:0 0:0 I:5]
самодур[+:1 -:1 0:0 I:5]
самоволець[+:1 -:1 0:0 I:5]
своєволець[+:1 -:0 0:0 I:5]
бурбон[+:1 -:1 0:0 I:5]
хтозна-де[+:1 -:0 0:1 I:2]
не_знати_куди[+:1 -:0 0:0 I:2]
хтозна-куди[+:1 -:0 0:1 I:2]
звідкись[+:1 -:0 0:0 I:2]
десь_певно[+:1 -:0 0:0 I:2]
десь_мабуть[+:1 -:0 0:0 I:2]
з_усією_очевидністю[+:1 -:0 0:0 I:2]
чого_доброго[+:2 -:0 0:0 I:2]
подробиця[+:2 -:0 0:0 I:1]
фактик[+:2 -:0 0:0 I:2]
обставина[+:2 -:2 0:0 I:1]
елемент[+:3 -:0 0:0 I:1]
компонент[+:2 -:0 0:0 I:1]
штукенція[+:2 -:0 0:0 I:2]
штукерія[+:2 -:0 0:0 I:2]
запчастина[+:1 -:0 0:0 I:2]
детальний[+:0 -:1 0:0 I:1]
деталізований[+:0 -:2 0:0 I:2]
з_подробицями[+:0 -:1 0:0 I:2]
детант[+:2 -:0 0:0 I:6]
розрядка[+:3 -:0 0:0 I:6]
де_факто[+:1 -:0 0:0 I:1]
насправді[+:1 -:0 0:1 I:0]
фактично[+:3 -:0 0:0 I:1]
на_ділі[+:1 -:0 0:0 I:1]
реально[+:2 -:0 0:0 I:2]
ґанджа[+:0 -:1 0:0 I:2]
слабке_місце[+:0 -:1 0:0 I:2]
ахіллова_п'ята[+:0 -:1 0:0 I:2]
недоробка[+:0 -:1 0:0 I:2]
дефіс[+:0 -:3 0:0 I:3]
розділка[+:0 -:1 0:0 I:4]
рисочка[+:0 -:2 0:0 I:4]
перенос[+:0 -:1 0:0 I:4]
знак_переносдефіцит[+:0 -:1 0:0 I:4]
збиток[+:0 -:1 0:0 I:4]
нестача[+:0 -:4 0:0 I:3]
недостача[+:0 -:2 0:0 I:2]
недостатність[+:0 -:1 0:0 I:4]
дехто[+:1 -:0 0:1 I:1]
деякі_люди[+:0 -:0 0:0 I:2]
бозна-хто[+:1 -:0 0:0 I:2]
хто-не-хто[+:0 -:0 0:0 I:2]
дешевий[+:4 -:3 0:0 I:3]
копійчаний[+:2 -:1 0:0 I:3]
таний[+:1 -:0 0:0 I:4]
невисокий[+:2 -:1 0:0 I:2]
помірний[+:2 -:0 0:0 I:2]
маловартий[+:1 -:1 0:0 I:3]
малоцінний[+:2 -:0 0:0 I:3]
мізерний[+:3 -:3 0:3 I:3]
дрібний[+:0 -:1 0:0 I:2]
дріб'язковий[+:1 -:0 0:0 I:2]
нікчемний[+:1 -:2 0:1 I:2]
дешевенький[+:1 -:0 0:0 I:4]
дещиця[+:1 -:0 0:0 I:2]
як_трохи[+:1 -:0 0:0 I:3]
дещо[+:0 -:0 0:0 I:1]
дрібку[+:0 -:0 0:0 I:1]
не_знати_що[+:0 -:0 0:0 I:2]
хтозна-що[+:0 -:0 0:0 I:2]
трохи[+:1 -:0 0:1 I:0]
деякі[+:0 -:0 0:1 I:0]
не_всі[+:0 -:0 0:1 I:1]
поодинокі[+:0 -:0 0:1 I:1]
джґут[+:0 -:0 0:0 I:-1]
скрутень[+:0 -:0 0:0 I:-1]
мед_гумова_трубка_для_спину_кровотечі[+:0 -:0 0:0 I:-1]
джгутик[+:0 -:0 0:0 I:-1]
дженджуристий[+:5 -:0 0:0 I:3]
чепуристий[+:3 -:0 0:0 I:3]
жевжикуватий[+:1 -:0 0:0 I:4]
дженджикуватий[+:1 -:0 0:0 I:4]
джерґотати[+:1 -:0 0:0 I:2]
джерґотіти_говорити_швидко_чужою_мовою[+:1 -:0 0:0 I:3]
дзидзикати[+:2 -:0 0:0 I:3]
скрекотати[+:6 -:0 0:0 I:3]
скрекотіти[+:3 -:0 0:0 I:3]
цвірчати[+:3 -:0 0:0 I:3]
цвіркати[+:6 -:0 0:0 I:2]
цвіркотати[+:3 -:0 0:0 I:3]
цвіркотіти[+:6 -:0 0:0 I:3]
сюрчати[+:5 -:0 0:0 I:3]
сюркотати[+:2 -:0 0:0 I:3]
сюркотіти[+:2 -:0 0:0 I:3]
джеркотати[+:2 -:0 0:0 I:3]
джеркотіти[+:2 -:0 0:0 I:3]
щебетати[+:1 -:0 0:0 I:1]
джерґотіти[+:1 -:0 0:0 I:2]
джерґотати_говорити_швидко_чужою_мовою[+:1 -:0 0:0 I:3]
криничка[+:2 -:0 0:0 I:4]
криниченька[+:2 -:0 0:0 I:4]
криниця[+:1 -:0 0:0 I:3]
живець[+:5 -:0 0:0 I:3]
корінь[+:3 -:1 0:0 I:2]
зародок[+:8 -:0 0:0 I:3]
джерельце[+:1 -:0 0:0 I:4]
джерельний[+:2 -:1 0:0 I:3]
криничний[+:1 -:0 0:0 I:4]
незамулений[+:1 -:0 0:0 I:4]
незабруднений[+:1 -:0 0:0 I:4]
холодненький[+:1 -:3 0:0 I:3]
прохолодний[+:0 -:2 0:0 I:2]
відсвіжущий[+:1 -:0 0:0 I:4]
джереляний[+:1 -:0 0:0 I:4]
джунґлі[+:3 -:0 0:0 I:4]
цілинні_ліси[+:1 -:0 0:0 I:5]
первісність[+:1 -:0 0:0 I:5]
джура[+:1 -:0 0:0 I:4]
зброєносець[+:1 -:0 0:0 I:5]
паж[+:1 -:0 0:0 I:5]
джбан[+:1 -:0 0:0 I:7]
жбан[+:2 -:0 0:0 I:6]
дзбанок[+:1 -:0 0:0 I:7]
джбанок[+:1 -:0 0:0 I:7]
дзенькіт[+:1 -:0 0:0 I:2]
дзвеніння[+:1 -:0 0:0 I:2]
дзвоник[+:1 -:0 0:0 I:2]
дзвінок[+:1 -:0 0:0 I:0]
дзвінкоголосий[+:1 -:0 0:0 I:4]
дзвенячий[+:1 -:0 0:0 I:4]
дзвенючий[+:1 -:0 0:0 I:4]
бовкати[+:3 -:0 0:0 I:3]
у_благовістити[+:2 -:0 0:0 I:4]
подзвонювати[+:1 -:0 0:0 I:4]
видзвонювати[+:1 -:0 0:0 I:4]
теленькати[+:3 -:0 0:0 I:3]
дзеленькати[+:3 -:0 0:0 I:4]
дзеленчати[+:2 -:0 0:0 I:4]
телефонувати[+:1 -:0 0:0 I:4]
розплескувати[+:5 -:0 0:0 I:4]
задзвонити[+:1 -:0 0:0 I:4]
ударити_в_дзвін[+:1 -:0 0:0 I:4]
дзеленькотати[+:1 -:0 0:0 I:5]
дзеленькотіти[+:1 -:0 0:0 I:5]
дзеркало[+:3 -:0 0:0 I:2]
люстро[+:1 -:0 0:0 I:3]
люстерко[+:2 -:0 0:0 I:3]
свічадо[+:1 -:0 0:0 I:3]
верцадло[+:1 -:0 0:0 I:3]
прозирало[+:1 -:0 0:0 I:3]
рефлектор[+:1 -:0 0:0 I:3]
трюмо[+:1 -:0 0:0 I:3]
плесо[+:2 -:0 0:0 I:2]
площина[+:4 -:0 0:0 I:2]
дзиґлик[+:2 -:0 0:0 I:4]
стільчак[+:1 -:0 0:0 I:5]
ослін[+:1 -:0 0:0 I:3]
ослінчик[+:2 -:0 0:0 I:4]
стільчик[+:2 -:0 0:0 I:4]
дзизчати[+:1 -:0 0:0 I:5]
дзинчати[+:1 -:0 0:0 I:5]
дзумі_ти[+:1 -:0 0:0 I:5]
дзизкати[+:1 -:0 0:0 I:5]
дзумкотіти[+:1 -:0 0:0 I:5]
дзусь[+:0 -:0 0:0 I:2]
зась[+:0 -:0 0:0 I:3]
дідька_лисого[+:0 -:0 0:0 I:3]
чорта_з_два[+:0 -:0 0:0 I:3]
адзуськи[+:0 -:0 0:0 I:3]
адзусь[+:0 -:0 0:0 I:3]
дзюркіт[+:1 -:0 0:0 I:5]
дзюрчання[+:1 -:0 0:0 I:4]
дзюркотіння[+:1 -:0 0:0 I:6]
дзюркотання[+:1 -:0 0:0 I:6]
дзюрком[+:0 -:0 0:0 I:-1]
струмком[+:0 -:0 0:0 I:-1]
цівкою[+:0 -:0 0:0 I:-1]
струменем[+:0 -:0 0:0 I:-1]
джерелом[+:0 -:0 0:0 I:-1]
дзюркотати[+:1 -:0 0:0 I:4]
дзюркотіти[+:2 -:0 0:0 I:3]
булькотати[+:1 -:0 0:0 I:4]
булькотіти[+:3 -:0 0:0 I:4]
шумотіти[+:1 -:0 0:0 I:4]
струменіти[+:3 -:0 0:0 I:3]
щебетливо_лунати[+:1 -:0 0:0 I:4]
джерготати[+:1 -:0 0:0 I:4]
диба[+:1 -:1 0:0 I:4]
дибки_цапа[+:0 -:0 0:0 I:5]
дибом[+:1 -:0 0:0 I:5]
сторч[+:2 -:0 0:0 I:3]
сторчма[+:3 -:0 0:0 I:4]
стійма[+:1 -:0 0:0 I:5]
дубом[+:1 -:0 0:0 I:5]
дуба[+:1 -:0 0:0 I:5]
дубала[+:1 -:0 0:0 I:5]
навдибки[+:1 -:0 0:0 I:5]
дибки[+:1 -:0 0:0 I:4]
диба_цапа[+:1 -:0 0:0 I:5]
дибати[+:3 -:0 0:0 I:2]
ходити_на_дибах[+:1 -:0 0:0 I:3]
шкандибати[+:9 -:0 0:0 I:3]
дибуляти[+:1 -:0 0:0 I:3]
кривуляти[+:5 -:0 0:0 I:3]
кульгати[+:4 -:0 0:0 I:3]
шкутильгати[+:4 -:0 0:0 I:3]
чвалати[+:9 -:0 0:0 I:2]
дивак[+:3 -:0 0:0 I:2]
чудасій[+:1 -:0 0:0 I:3]
кумедник[+:1 -:3 0:0 I:3]
оригінал[+:1 -:0 0:0 I:2]
проява[+:4 -:1 0:0 I:2]
дивина[+:3 -:0 0:1 I:3]
диво[+:4 -:0 0:0 I:2]
дивинка[+:1 -:0 0:0 I:4]
дивовижа[+:3 -:0 0:0 I:2]
дивовище[+:1 -:0 0:0 I:4]
дивовисько[+:1 -:0 0:0 I:4]
зирити[+:2 -:0 0:0 I:4]
узріти[+:1 -:0 0:0 I:4]
придивлятися[+:2 -:0 0:0 I:4]
пасти_очима[+:1 -:0 0:0 I:4]
підглядати[+:1 -:0 0:0 I:4]
зазирати[+:2 -:0 0:0 I:3]
озирати[+:1 -:0 0:0 I:4]
кружляти_очима[+:1 -:0 0:0 I:4]
брати_приклад[+:2 -:0 0:0 I:4]
взоруватися[+:1 -:0 0:0 I:4]
розцінювати[+:1 -:0 0:1 I:3]
наглядати[+:4 -:0 0:0 I:2]
оглядати_що[+:1 -:0 0:0 I:4]
видивляти[+:1 -:0 0:0 I:4]
видивлятися[+:1 -:0 0:0 I:4]
дивовижний[+:4 -:0 0:0 I:3]
чудний[+:6 -:0 0:0 I:3]
дивоглядний[+:2 -:0 0:0 I:4]
дивацький[+:1 -:0 0:0 I:4]
дивочний[+:1 -:0 0:0 I:4]
феєричний[+:7 -:0 0:0 I:3]
незвичайний[+:3 -:1 0:0 I:2]
рідкісний[+:2 -:0 0:1 I:3]
нетиповий[+:1 -:0 0:0 I:4]
цікавий[+:6 -:0 0:0 I:2]
ексцентричний[+:4 -:0 0:0 I:4]
екзотичний[+:6 -:0 0:0 I:3]
неповторний[+:5 -:0 0:0 I:3]
чарівний[+:14 -:1 0:0 I:3]
диво-[+:1 -:0 0:0 I:4]
предивний[+:2 -:0 0:0 I:3]
дивно[+:1 -:0 0:0 I:2]
в_дивовижу[+:1 -:0 0:0 I:3]
навдивовижу[+:2 -:0 0:0 I:1]
ти_скажи[+:1 -:0 0:0 I:3]
чудно[+:3 -:0 0:0 I:3]
чудасія[+:4 -:0 0:1 I:3]
чудо[+:2 -:0 0:0 I:3]
сон_вочевидь[+:1 -:0 0:0 I:3]
рідкість[+:1 -:0 0:0 I:3]
дивоглядь[+:1 -:0 0:0 I:3]
див[+:1 -:0 0:0 I:3]
диво_дивне[+:1 -:0 0:0 I:3]
нечувана_річ[+:1 -:0 0:0 I:3]
феноменальне_явище[+:1 -:0 0:0 I:3]
подив[+:2 -:0 0:0 I:3]
дивування[+:1 -:0 0:0 I:3]
здивування[+:2 -:0 0:0 I:3]
здивовання[+:4 -:0 0:0 I:3]
дивниця[+:1 -:0 0:0 I:3]
дивота[+:1 -:0 0:0 I:3]
викликати_подив[+:1 -:0 0:0 I:4]
здивовувати[+:1 -:0 0:0 I:4]
чудувати[+:1 -:0 0:0 I:4]
збивати_з_пантелику[+:3 -:0 0:0 I:3]
дивуватися[+:3 -:0 0:0 I:4]
чудуватися[+:2 -:0 0:0 I:4]
здивувати[+:3 -:0 0:0 I:4]
заскочити[+:4 -:0 0:0 I:2]
виявляти_подив[+:1 -:0 0:0 I:5]
зуміватися[+:1 -:0 0:0 I:5]
подивляти[+:1 -:0 0:0 I:5]
не_могти_вийти_з_дива[+:2 -:0 0:0 I:3]
дивом_дивуватися[+:1 -:0 0:0 I:5]
роззявляти_рота[+:1 -:0 0:0 I:5]
робити_великі_очі[+:1 -:0 0:0 I:5]
витріщати_очі[+:1 -:0 0:0 I:5]
самому_собі_не_вірити[+:1 -:0 0:0 I:5]
не_вірити_своїм_очам[+:1 -:0 0:0 I:5]
здивуватися[+:2 -:0 0:0 I:4]
не_свійський[+:1 -:0 0:0 I:4]
неприборканий[+:1 -:0 0:0 I:3]
дикорослий[+:1 -:0 0:0 I:4]
не_культивований[+:1 -:0 0:0 I:4]
природний[+:6 -:2 0:0 I:2]
первісний[+:3 -:1 0:0 I:3]
нецивілізований[+:1 -:0 0:0 I:4]
дикунський[+:1 -:0 0:0 I:4]
варварський[+:1 -:0 0:0 I:4]
непокірний[+:2 -:0 0:1 I:3]
неслухняний[+:2 -:0 0:0 I:3]
нерозумний[+:4 -:0 0:0 I:3]
розгнузданий[+:3 -:1 0:0 I:4]
непогамовний[+:2 -:0 0:0 I:3]
не_свій[+:3 -:0 0:0 I:2]
маніякальний[+:1 -:0 0:0 I:4]
дикуватий[+:1 -:0 0:0 I:4]
диким-дикий[+:1 -:0 0:0 I:4]
дикість[+:1 -:0 0:2 I:5]
дикунство[+:1 -:0 0:1 I:5]
варварство[+:0 -:1 0:1 I:5]
відсталість[+:0 -:0 0:1 I:4]
некультурність[+:0 -:0 0:1 I:4]
нецивілізованість[+:0 -:0 0:1 I:6]
диктувати[+:3 -:0 0:0 I:3]
приписувати[+:2 -:0 0:0 I:2]
вимагати_від_кого[+:1 -:0 0:0 I:4]
верховодити_над_ким[+:1 -:0 0:0 I:4]
зобов'язувати_кого_задавати_тон[+:1 -:0 0:0 I:4]
наговорювати[+:7 -:0 0:0 I:3]
варва[+:1 -:0 0:0 I:5]
одне_з_двох[+:1 -:0 0:0 I:3]
важкий_вибір[+:1 -:0 0:0 I:3]
дилетантство[+:1 -:0 0:0 I:7]
аматорство[+:1 -:0 0:0 I:8]
дилетантизм[+:1 -:0 0:0 I:8]
поверховість[+:1 -:0 0:0 I:8]
школярство[+:1 -:0 0:0 I:6]
доморослість[+:1 -:0 0:0 I:8]
динамічний[+:7 -:1 0:0 I:3]
не_інертний[+:3 -:0 0:0 I:3]
дипломатія[+:6 -:0 0:0 I:3]
зовнішньо-політична_діяльність[+:1 -:0 0:0 I:4]
інтриги[+:0 -:0 0:0 I:3]
махінації[+:1 -:0 0:0 I:2]
маневри[+:2 -:0 0:0 I:4]
такт[+:4 -:0 0:0 I:4]
тактовність[+:2 -:0 0:0 I:4]
витриманість[+:1 -:0 0:0 I:3]
політика[+:2 -:0 0:0 I:4]
сприт[+:1 -:0 0:0 I:4]
хитрування[+:2 -:0 0:0 I:3]
циркуляр[+:2 -:0 0:0 I:4]
обіжник[+:2 -:0 0:0 I:4]
розпорядження[+:3 -:0 0:0 I:2]
зарядження[+:3 -:0 0:0 I:3]
дирекція[+:2 -:0 0:0 I:1]
дисгармонія[+:0 -:3 0:0 I:3]
какофонія[+:0 -:1 0:0 I:4]
немилозвучність[+:0 -:1 0:0 I:4]
неспівзвучність[+:0 -:1 0:0 I:4]
незлагода[+:1 -:4 0:0 I:3]
незгода[+:1 -:5 0:0 I:2]
невідповідність[+:0 -:1 0:0 I:2]
дисентерія[+:0 -:1 0:0 I:6]
різачка[+:0 -:1 0:0 I:5]
кривавиця[+:0 -:2 0:0 I:7]
розвільнення_шлунку[+:0 -:2 0:0 I:7]
дискредитувати[+:2 -:0 0:0 I:4]
розвінчувати[+:4 -:0 0:0 I:3]
дискусія[+:0 -:1 0:0 I:2]
словесний_бій[+:0 -:1 0:0 I:3]
спір[+:1 -:2 0:0 I:2]
сперечання[+:0 -:3 0:0 I:3]
спірка[+:0 -:4 0:0 I:3]
суперека[+:0 -:7 0:0 I:3]
траса[+:2 -:0 0:0 I:2]
дисципліна[+:4 -:0 0:0 I:2]
порядок[+:11 -:0 0:0 I:3]
розпорядок[+:7 -:0 0:0 I:3]
самоконтроль[+:2 -:0 0:0 I:3]
витримка[+:2 -:0 0:0 I:3]
поводження[+:7 -:0 0:0 I:3]
курс[+:2 -:0 0:0 I:1]
фах[+:4 -:0 0:0 I:2]
спеціальність[+:5 -:0 0:0 I:3]
галузь_науки[+:1 -:0 0:0 I:3]
дисциплінка[+:1 -:0 0:0 I:3]
дітвак[+:1 -:0 0:0 I:2]
чадо[+:1 -:0 0:0 I:2]
мали[+:1 -:0 0:0 I:0]
маленя[+:1 -:0 0:0 I:2]
опецьок[+:1 -:0 0:0 I:2]
капшук[+:2 -:0 0:0 I:2]
карапуз[+:2 -:0 0:0 I:2]
ляля[+:1 -:0 0:0 I:2]
немовля[+:1 -:0 0:0 I:2]
пискля[+:2 -:0 0:0 I:2]
пискун[+:1 -:0 0:0 I:2]
голопуцьок[+:1 -:0 0:0 I:2]
нащадок[+:3 -:0 0:0 I:2]
плоть_і_кров[+:1 -:0 0:0 I:2]
син[+:3 -:0 0:0 I:2]
дочка[+:1 -:0 0:0 I:2]
спадкоємець[+:2 -:0 0:0 I:2]
виразник[+:2 -:0 0:0 I:2]
плоть_від_плоті[+:1 -:0 0:0 I:2]
простак[+:1 -:0 0:0 I:2]
наївняк[+:2 -:0 0:0 I:2]
молоде-зелене[+:1 -:0 0:0 I:2]
дитинча[+:1 -:0 0:0 I:2]
дитиня[+:1 -:0 0:0 I:2]
дитятко[+:1 -:0 0:0 I:2]
дитяточко[+:1 -:0 0:0 I:2]
дитинка[+:1 -:0 0:0 I:2]
дитинонька[+:1 -:0 0:0 I:2]
дитинчатко[+:1 -:0 0:0 I:2]
дитя[+:1 -:0 0:0 I:2]
дитирамб[+:2 -:0 0:0 I:4]
дифірамб[+:1 -:0 0:0 I:5]
тиміям[+:2 -:0 0:0 I:5]
дитячий[+:2 -:1 0:0 I:3]
малечий[+:1 -:0 0:0 I:4]
незрілий[+:1 -:0 0:0 I:4]
недосвідчений[+:1 -:0 0:1 I:3]
зелений[+:2 -:1 0:0 I:4]
наївний[+:2 -:0 0:0 I:3]
дитинний[+:1 -:0 0:0 I:4]
діточий[+:1 -:0 0:0 I:4]
дитинячий[+:1 -:0 0:0 I:4]
дихавка[+:0 -:1 0:0 I:6]
вдих[+:1 -:0 0:0 I:4]
видих[+:1 -:0 0:0 I:4]
шепіт[+:2 -:0 0:0 I:4]
газообмін[+:1 -:0 0:0 I:4]
наближення[+:1 -:0 0:0 I:4]
віяння[+:2 -:0 0:0 I:4]
повів[+:8 -:0 0:0 I:3]
жива_істота[+:1 -:0 0:0 I:4]
дихати[+:3 -:0 0:0 I:2]
віддихати[+:1 -:0 0:0 I:3]
видихати[+:2 -:0 0:0 I:3]
зводити_дух[+:1 -:0 0:0 I:3]
хекати[+:1 -:0 0:0 I:3]
сапати[+:2 -:0 0:0 I:3]
хапати_повітря[+:1 -:0 0:0 I:3]
пашіти[+:2 -:0 0:0 I:3]
віддаватися_чому[+:5 -:0 0:0 I:2]
відбивати_що[+:1 -:0 0:0 I:3]
гаспи[+:0 -:1 0:0 I:3]
бісів[+:2 -:0 0:0 I:4]
бісівський[+:0 -:0 0:1 I:3]
чортячий[+:6 -:0 0:1 I:3]
гемонський[+:1 -:0 0:0 I:4]
дідьчий[+:1 -:0 0:0 I:4]
жахливий[+:3 -:1 0:0 I:2]
демонічний[+:3 -:0 0:0 I:4]
мефістофельський[+:2 -:0 0:0 I:4]
пекельний[+:7 -:0 0:0 I:3]
інтенсивний[+:4 -:1 0:0 I:2]
гураганний[+:1 -:0 0:0 I:4]
проклятущий[+:4 -:0 0:0 I:3]
діброва[+:1 -:0 0:0 I:4]
листвяний_ліс[+:1 -:0 0:0 I:5]
дубняк[+:2 -:0 0:0 I:4]
дубник[+:1 -:0 0:0 I:5]
дубина[+:2 -:0 0:0 I:4]
дубиння[+:1 -:0 0:0 I:5]
ліс[+:1 -:0 0:0 I:3]
дівати[+:5 -:0 0:0 I:3]
знаходити_місце_для[+:1 -:0 0:0 I:4]
приміщати[+:1 -:0 0:0 I:3]
прихищати[+:1 -:0 0:0 I:4]
давати_притулок[+:1 -:0 0:0 I:4]
зуживати[+:2 -:0 0:0 I:2]
діватися[+:5 -:0 0:0 I:3]
запропадати[+:1 -:0 0:0 I:2]
западатися[+:3 -:0 0:0 I:3]
ховатися[+:5 -:0 0:0 I:2]
знаходити_пристановище[+:1 -:0 0:0 I:4]
притулитися[+:1 -:0 0:0 I:4]
прихилитися[+:1 -:0 0:0 I:4]
дівка[+:2 -:0 0:0 I:1]
дівчина_на_порі[+:1 -:0 0:0 I:2]
відданиця[+:1 -:0 0:0 I:1]
служниця[+:1 -:0 0:0 I:2]
покоївка[+:2 -:0 0:0 I:2]
наймичка[+:1 -:0 0:0 I:2]
дівочі_літа[+:1 -:0 0:0 I:4]
дівування[+:1 -:0 0:0 I:4]
дівуваннячко[+:1 -:0 0:0 I:4]
незайманість[+:4 -:0 0:0 I:3]
у_непорочність[+:1 -:0 0:0 I:4]
дівочий[+:0 -:0 0:0 I:-1]
дівчачий[+:0 -:0 0:0 I:-1]
дівоцький[+:0 -:0 0:0 I:-1]
дівчина[+:1 -:0 0:0 I:0]
юначка[+:1 -:0 0:0 I:1]
юнка[+:1 -:0 0:0 I:1]
кохана[+:1 -:0 0:0 I:1]
наречена[+:1 -:0 0:0 I:1]
любка[+:1 -:0 0:0 I:1]
подруга[+:3 -:0 0:0 I:1]
дівча[+:1 -:0 0:0 I:1]
дівчатко[+:1 -:0 0:0 I:1]
дівчатонько[+:1 -:0 0:0 I:1]
дівчинка[+:1 -:0 0:0 I:1]
дівонька[+:1 -:0 0:0 I:1]
дівчинонька[+:1 -:0 0:0 I:1]
дівчисько[+:1 -:0 0:0 I:1]
